"","Feature ID","Taxon","Domain","Supergroup","Phylum","Class","Order","Family","Genus","Species"
"17047","f3afd2e3878f2f48017e3125b7551738","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae","NASSO_1","NASSO_1_sp."
"17048","f3b354d734db4e97085bfcc97ff42f9f","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Opalinopsidae","Chromidina","Chromidina_sp."
"17049","f3affcd12f7800a2985d40fa77dc4a49","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Haptolina",NA
"17050","f3bda1625cb05cbf4c42786cfd48bce3","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"17051","f3d17714689ce4860d44452114f6afad","Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"17052","f3c99b527d5168dc08c87ab70ffcfd09","Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Filosa-Imbricatea_X","Novel-clade-2","Novel-clade-2_X","Novel-clade-2_X_sp."
"17053","f3d059e597da8a8a51a3baaf86097378","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina_sp."
"17054","f3d26b4bd78f67a44fcecb9c4e146480","Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Halosphaeraceae;Halosphaera;Halosphaera_sp.;","Eukaryota","Archaeplastida","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Halosphaeraceae","Halosphaera","Halosphaera_sp."
"17055","f387467f100cca764e9efaf4f997a192","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Anoecaceae;Anoeca;Anoeca_atlantica;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Anoecales","Anoecaceae","Anoeca","Anoeca_atlantica"
"17056","f3913a5c3734746e875b4a7e39780e50","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17057","f3d865a78bad4d4834eb6df55a2b106e","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"17058","f3d20621cf0f6779014085bafc507b69","Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1B","MAST-1B_X","MAST-1B_XX","MAST-1B_XX_sp."
"17059","f383e30ed150a6c556b029050c5fea23","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17060","f3db7088f412e5e50d6e3f00b4410a66","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X;Choanoflagellatea_X_Group_L_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Choanoflagellatea_X","Choanoflagellatea_X_Group_L","Choanoflagellatea_X_Group_L_X","Choanoflagellatea_X_Group_L_X_sp."
"17061","f3d5d1d5aac48a0cb6844d3c9cf41d5b","Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Endomyxa","Endomyxa_X","Endo4-lineage","Endo4-lineage_X","Endo4-lineage_X_sp."
"17062","f3dd9df4db09f422a7004a0bf113ac40","Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp."
"17063","f3e7fe7cbb4b60ae6a48f99837566e16","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_H;Strombidiidae_H_X;Strombidiidae_H_X_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_H","Strombidiidae_H_X","Strombidiidae_H_X_sp."
"17064","f3eb1db04b5ae15455576840712bc88c","Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;","Eukaryota","Stramenopiles","Stramenopiles_X","Stramenopiles_XX","Stramenopiles_XXX","Stramenopiles_XXXX","Stramenopiles_XXXXX","Stramenopiles_XXXXX_sp."
"17065","f3d53772c11624850eca22fa90ec521f","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria",NA,NA,NA
"17066","f3fdd03258c860ca3e3d6334390f4cda","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-7","Dino-Group-II-Clade-7_X","Dino-Group-II-Clade-7_X_sp."
"17067","f3fff7bc8a5e91b7d0659db54323f6d8","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1","Philasterida",NA,NA
"17068","f3e54438c2f9a5c415b3fa4deccade43","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17069","f3f012dcb5df7a9e655db52f37cce0a8","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X;Chrysophyceae_Clade-C_X_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-C","Chrysophyceae_Clade-C_X","Chrysophyceae_Clade-C_X_sp."
"17070","f40b4de8dfee8690c0430d0552d7cbf4","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecea_X;Bicoecea_XX;Bicoecea_XXX;Bicoecea_XXX_sp.;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Bicoecea_X","Bicoecea_XX","Bicoecea_XXX","Bicoecea_XXX_sp."
"17071","f40b601bc2c113f6c649d2cf2cf258d5","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
"17072","f4070ea436a9011c8780e2960f54c215","Eukaryota;Opisthokonta","Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"17073","f3b63cbd7dc7c731c815db73687767fd","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17074","f4111608a1d92f007ebfa65a447c34ec","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida",NA,NA,NA
"17075","f3ebc63a7a19a7522bc1bd19e02aa8bc","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E_X;MAST-3E_XX;MAST-3E_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3E","MAST-3E_X","MAST-3E_XX","MAST-3E_XX_sp."
"17076","f386b580c99d2e2120f714a95242460b","Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Vannella;Vannella_sp.;","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella","Vannella_sp."
"17077","f42098f18bd94713b3948bce93406539","Eukaryota;Alveolata;Alveolata_X;Ellobiopsidae;Ellobiopsidae_X;Ellobiopsidae_XX;Thalassomyces;Thalassomyces_sp.;","Eukaryota","Alveolata","Alveolata_X","Ellobiopsidae","Ellobiopsidae_X","Ellobiopsidae_XX","Thalassomyces","Thalassomyces_sp."
"17078","f4208d4fa9713be3dda91e6b76d51775","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-III","Dino-Group-III_X","Dino-Group-III_XX","Dino-Group-III_XX_sp."
"17079","f41a9ca805b9dcdeeb51033cdb1fe0e6","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp."
"17080","f416f512e87d83ac20aeec1fb51e5dbf","Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales","Eukaryota","Stramenopiles","Ochrophyta","Bolidophyceae","Parmales",NA,NA,NA
"17081","f4290afc9a72aa90cb4dec8a680eca76","Eukaryota;Stramenopiles;Sagenista;MAST-8;MAST-8A;MAST-8A_X;MAST-8A_XX;MAST-8A_XX_sp.;","Eukaryota","Stramenopiles","Sagenista","MAST-8","MAST-8A","MAST-8A_X","MAST-8A_XX","MAST-8A_XX_sp."
"17082","f4243391de046356157166d278dc7271","Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;Eustigmatophyceae_XXX;Eustigmatophyceae_XXX_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Eustigmatophyceae","Eustigmatophyceae_X","Eustigmatophyceae_XX","Eustigmatophyceae_XXX","Eustigmatophyceae_XXX_sp."
"17083","f42841dd658ec0937928869f82f9caa7","Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-234;Novel-Gran-234_X;Novel-Gran-234_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Filosa-Granofilosea","Filosa-Granofilosea_X","Novel-Gran-234","Novel-Gran-234_X","Novel-Gran-234_X_sp."
"17084","f42fcec4ca43194e9e983686caf01e60","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea",NA,NA,NA,NA
"17085","f434d59070dd75fad73bf51e4319d3dd","Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX","Eukaryota","Stramenopiles","Ochrophyta","Raphidophyceae","Raphidophyceae_X","Raphidophyceae_XX",NA,NA
"17086","f42f94e7a1029a012a53488780dfcbd6","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp."
"17087","f4165331660a27248543b4dcd18bba9f","Eukaryota;Rhizaria;Radiolaria","Eukaryota","Rhizaria","Radiolaria",NA,NA,NA,NA,NA
"17088","f438d33b95568e5e72768bdbf9f09080","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp."
"17089","f4453896be6d33c2f3d613c0a1c27512","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_D","Stephanoecidae_Group_D_X","Stephanoecidae_Group_D_X_sp."
"17090","f44f75be77b42a919ce604490495024b","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"17091","f440fa254bd5ead7af0f5c4f1e7df1f9","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_sp."
"17092","f4587ca11dfe0426cff2259ab13ca840","Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA
"17093","f4066e6fcd4e15e36f77834b2ae05f6b","Eukaryota;Excavata;Metamonada;Carpediemonadea;Carpediemonadida;Carpediemonadidae;Hicanonectes;Hicanonectes_teleskopos;","Eukaryota","Excavata","Metamonada","Carpediemonadea","Carpediemonadida","Carpediemonadidae","Hicanonectes","Hicanonectes_teleskopos"
"17094","f46154e366b8a93c36abd7336ab6d750","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-F","Paraphysomonas",NA
"17095","f4554974e11f2130b6026b07cca71d87","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C1;Gigartacon_C1;Gigartacon_C1_muelleri;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_C","Acantharea_C1","Gigartacon_C1","Gigartacon_C1_muelleri"
"17096","f4644c3a7c9307fc8459459c216052a4","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cristigera;Cristigera_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_2","Scuticociliatia_2_X","Cristigera","Cristigera_sp."
"17097","f4636f2fe82dac4045f738558f50b4d9","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Prymnesium",NA
"17098","f4069a8348f57e59f5098e8af5e7f02e","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17099","f475ff1ab34ddbcc703c33b372f5d86f","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"17100","f42e1bb08219664de95da12725dc5861","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17101","f462c7fe779b174bcdf95cc04860a5fb","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3F;MAST-3F_X;MAST-3F_XX;MAST-3F_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3F","MAST-3F_X","MAST-3F_XX","MAST-3F_XX_sp."
"17102","f3f63aa2f464e8d8fe1742da396838ef","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17103","f47b1b93b21fc1f6dc3f76926f54fb8e","Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX",NA,NA
"17104","f478f4466cac14cfbce77c1223955a51","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C1;Gigartacon_C1;Gigartacon_C1_muelleri;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_C","Acantharea_C1","Gigartacon_C1","Gigartacon_C1_muelleri"
"17105","f4581b127ac838ba481ae2e459b32bc9","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17106","f47950f1a766038cc6ec48ec971d6c19","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"17107","f47e099c1e4599c9f56e784f114060d8","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3F;MAST-3F_X;MAST-3F_XX;MAST-3F_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3F","MAST-3F_X","MAST-3F_XX","MAST-3F_XX_sp."
"17108","f47b4126699e5bc4b3ff24021745cdeb","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Cyclotella;Cyclotella_meneghiniana;","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Cyclotella","Cyclotella_meneghiniana"
"17109","f4730df8a216c0f1fc28e504edd03630","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17110","f48dc44338fe1fec70238cedf619ef08","Eukaryota;Stramenopiles;Stramenopiles_X","Eukaryota","Stramenopiles","Stramenopiles_X",NA,NA,NA,NA,NA
"17111","f48356d34b37f1bbaaec5a0c12f98a09","Eukaryota;Rhizaria;Cercozoa","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"17112","f48c99e65315f6d409831915ed80eb27","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp."
"17113","f48e3c66792c163eb6642ebdaabe9ad0","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-15","Dino-Group-II-Clade-15_X","Dino-Group-II-Clade-15_X_sp."
"17114","f491205316414c3229aa8af6569da8f0","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"17115","f4960c309523eba9f73d8912956fef2f","Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida",NA,NA
"17116","f4afafa81924ce1873ef5d8adb04fcaa","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-2","Dino-Group-I-Clade-2_X","Dino-Group-I-Clade-2_X_sp."
"17117","f4913e2720c5042669367f5e86629395","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_1","Acantharea_1_X","Acantharea_1_XX","Acantharea_1_XX_sp."
"17118","f4bf46cb7937a0737211abc03c0909c3","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida",NA,NA,NA
"17119","f445f0832e936439604b5574d2852c56","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17120","f48315ea3d2401427e4ba0e87f691228","Eukaryota;Apusozoa;Apusomonadidae","Eukaryota","Apusozoa","Apusomonadidae",NA,NA,NA,NA,NA
"17121","f4c4d41e9fce9799088aacbf2780e7d2","Eukaryota;Rhizaria;Cercozoa","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"17122","f4788f1f02a5cac0d167a5a0881ab47d","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17123","f4c05911934d7ee01c90bdc3e2c417b1","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"17124","f4dc9bf31a4416d785fca678288daa9d","Eukaryota;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida",NA,NA,NA
"17125","f4da7b317d8110d9a800bdddc36c8e2c","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-9","Dino-Group-II-Clade-9_X","Dino-Group-II-Clade-9_X_sp."
"17126","f486a0c19c5ed21e54e10b8c577b9498","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"17127","f4c347a8d32d5388128d120b79bb6466","Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Limnofilida;Limnofilidae","Eukaryota","Rhizaria","Cercozoa","Filosa-Granofilosea","Limnofilida","Limnofilidae",NA,NA
"17128","f4d98944b3b43b305911e921d825a00f","Eukaryota;Stramenopiles;Sagenista;MAST-9;MAST-9A;MAST-9A_X;MAST-9A_XX;MAST-9A_XX_sp.;","Eukaryota","Stramenopiles","Sagenista","MAST-9","MAST-9A","MAST-9A_X","MAST-9A_XX","MAST-9A_XX_sp."
"17129","f4d5acb1ec3f0a471aeab35adfea3cd2","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-III","Dino-Group-III_X","Dino-Group-III_XX","Dino-Group-III_XX_sp."
"17130","f4714c09ecf84bfca35fd5638f678fe4","Eukaryota;Amoebozoa;Lobosa;Lobosa_X;Stygamoebida;Vermistella-lineage;Vermistella","Eukaryota","Amoebozoa","Lobosa","Lobosa_X","Stygamoebida","Vermistella-lineage","Vermistella",NA
"17131","f4ed42fc2150f936c889f2e01790d5cb","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3I","MAST-3I_X","MAST-3I_XX","MAST-3I_XX_sp."
"17132","f4ec485142f209ad75012352cc31fa25","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-7","Dino-Group-II-Clade-7_X","Dino-Group-II-Clade-7_X_sp."
"17133","f4eb0b4aafe015b9560a105c32863cdb","Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Leptomyxida","Flabellulidae","Paraflabellula",NA
"17134","f4eeddf15b444e0bc6a35abe03e28ff2","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Pseudotontonia;Pseudotontonia_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_B","Pseudotontonia","Pseudotontonia_sp."
"17135","f4ec0f639b6efe994e64ad080694b308","Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Filosa-Imbricatea_X",NA,NA,NA
"17136","f4f495d35be2304d3260b9c759026755","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_B","Leegaardiella","Leegaardiella_sp."
"17137","f507e711c2c089ac80520e2a97c03454","Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;","Eukaryota","Stramenopiles","Ochrophyta","MOCH-2","MOCH-2_X","MOCH-2_XX","MOCH-2_XXX","MOCH-2_XXX_sp."
"17138","f50fb92725e74965f6b77e67d85095d1","Eukaryota;Alveolata;Ciliophora","Eukaryota","Alveolata","Ciliophora",NA,NA,NA,NA,NA
"17139","f50436ef8c8624ef26dde130bef4e2cf","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"17140","f516f9e7d3b2abba21731fceef80515c","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
